filename,L (cm3),W (cm3),H (cm3),Volume (m3),Material Types,Density (kg/m3),Service Temperature (??C),Ultimate Tensile (psi),Unit Cost ($/kg),Tolerance,Tolerance Scaling Factor (Unitless),Process Scaling Factor (Unitless),Time (unitless),Cost (unitless),Quantity (Ea),Supplier,LogScaled_Tolerance,LogScaled_Time,LogScaled_Cost,LogScaled_Quantity,LogScaled_Density,LogScaled_Service_Temperature,LogScaled_Ultimate_Tensile,Category
Bearing_4_Ball__1.binvox,5.432,5.432,5.432,0.160279982,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.852653629,1.120362284,0.351072352,2.004639025,0.446909778,-1.308299688,0.535504253,Bearing_Ball
Bearing_4_Ball__10.binvox,5.432,5.428,5.432,0.160161955,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.863736907,1.112474315,0.359889967,2.013164094,0.452597216,-1.296843489,0.538240763,Bearing_Ball
Bearing_4_Ball__3.binvox,5.432,5.424,6.515,0.19195254,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.857260611,1.108089243,0.355476872,1.997985364,0.456638247,-1.300167494,0.526857658,Bearing_Ball
Bearing_4_Ball__4.binvox,5.432,5.427,4.343,0.128029312,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.860048454,1.115039927,0.359980764,1.99604131,0.456627287,-1.296742157,0.535710391,Bearing_Ball
Bearing_4_Ball__5.binvox,5.432,5.422,4.886,0.143903957,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.862270994,1.114287084,0.355410254,1.995560793,0.452708893,-1.305890206,0.539022682,Bearing_Ball
Bearing_4_Ball__7.binvox,5.432,5.413,5.417,0.159278304,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.850493271,1.104787183,0.356308355,2.008269882,0.448886675,-1.305142884,0.523602668,Bearing_Ball
Bearing_4_Ball__8.binvox,5.432,5.413,5.417,0.159278304,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.85551216,1.103053998,0.36216768,1.999426069,0.459205359,-1.31022763,0.51989962,Bearing_Ball
Bearing_4_InnerRing__1.binvox,30.55,30.55,14.0,13.066235,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.849964583,1.271135736,0.456434434,-0.688358517,0.456431751,-1.295901483,0.537009643,Bearing_InnerRing
Bearing_4_InnerRing__10.binvox,30.55,30.546,13.0,12.1313439,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.863706686,1.282031317,0.445503692,-0.691632816,0.446625668,-1.302083145,0.524827426,Bearing_InnerRing
Bearing_4_InnerRing__3.binvox,30.55,30.55,16.8,15.679482,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.86056549,1.272744357,0.441237498,-0.677069587,0.459624634,-1.298411998,0.52401551,Bearing_InnerRing
Bearing_4_InnerRing__4.binvox,30.55,30.55,11.2,10.452988,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.865391908,1.281093254,0.453777181,-0.692097719,0.466041253,-1.307135115,0.529908336,Bearing_InnerRing
Bearing_4_InnerRing__5.binvox,30.55,30.55,12.6,11.7596115,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.865330956,1.279823369,0.4448108,-0.678996652,0.456305733,-1.305602543,0.526202191,Bearing_InnerRing
Bearing_4_InnerRing__7.binvox,30.55,30.534,15.0,13.9922055,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.863835903,1.290279433,0.452486301,-0.691050293,0.466431724,-1.302984593,0.529860743,Bearing_InnerRing
Bearing_4_InnerRing__8.binvox,30.55,30.546,21.0,19.5967863,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.850622233,1.288151312,0.456263133,-0.675657718,0.459413953,-1.299747798,0.533459733,Bearing_InnerRing
Bearing_4_OuterRing__1.binvox,46.993,46.997,14.0,30.91942029,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.866112857,1.273130714,0.450765461,-0.687118921,0.462268163,-1.294531326,0.530394914,Bearing_OuterRing
Bearing_4_OuterRing__10.binvox,49.993,49.996,13.0,32.49285036,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.865978278,1.280832442,0.457069237,-0.687417584,0.45189899,-1.29269047,0.525659036,Bearing_OuterRing
Bearing_4_OuterRing__3.binvox,47.0,46.983,16.8,37.0977768,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.854631331,1.280973689,0.450853177,-0.69253019,0.456997283,-1.302584693,0.534482612,Bearing_OuterRing
Bearing_4_OuterRing__4.binvox,47.0,47.0,11.2,24.7408,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.851668645,1.275025986,0.438511574,-0.682326409,0.449912458,-1.299153781,0.528831356,Bearing_OuterRing
Bearing_4_OuterRing__5.binvox,47.0,47.0,12.6,27.8334,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.861412709,1.275830081,0.452688133,-0.688026501,0.463049696,-1.300990126,0.536632769,Bearing_OuterRing
Bearing_4_OuterRing__7.binvox,54.0,53.984,15.0,43.72704,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.853607599,1.270548829,0.446991813,-0.678081772,0.455854658,-1.294299223,0.534175342,Bearing_OuterRing
Bearing_4_OuterRing__8.binvox,53.992,53.996,21.0,61.22239267,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.849313617,1.290050594,0.449493251,-0.686237561,0.457450943,-1.291225486,0.530659865,Bearing_OuterRing
Bearing_5_Ball__1.binvox,1.588,1.581,1.584,0.003976835,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.857235395,1.112976447,0.353677281,2.012138252,0.454250649,-1.307623713,0.532774458,Bearing_Ball
Bearing_5_Ball__10.binvox,2.381,2.381,2.381,0.013498272,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.856331743,1.115936762,0.362898952,1.995604482,0.45482604,-1.291652324,0.530520069,Bearing_Ball
Bearing_5_Ball__3.binvox,1.905,1.905,1.587,0.005759263,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.847674319,1.102466541,0.361828475,2.001556391,0.452860392,-1.307912797,0.525559378,Bearing_Ball
Bearing_5_Ball__4.binvox,1.27,1.269,1.587,0.002557657,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.850928717,1.114613603,0.361097654,1.996393575,0.459976749,-1.309683165,0.519600525,Bearing_Ball
Bearing_5_Ball__5.binvox,1.429,1.428,1.587,0.003238451,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.861084428,1.113332597,0.351779212,2.012781915,0.462606409,-1.305240917,0.538918519,Bearing_Ball
Bearing_5_Ball__7.binvox,2.381,2.38,2.381,0.013492603,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.855820993,1.115154351,0.363016549,2.000471824,0.464600424,-1.295972393,0.537232658,Bearing_Ball
Bearing_5_Ball__8.binvox,2.381,2.38,2.381,0.013492603,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.848090212,1.115869901,0.357992587,2.000733561,0.457263867,-1.296556013,0.524069096,Bearing_Ball
Bearing_5_Cage__1.binvox,7.176,7.117,1.773,0.090549933,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.6548479,-1.234321637,-0.984107477,0.108392443,-2.79433511,-1.202110234,-1.923779757,Bearing_Cage
Bearing_5_Cage__10.binvox,10.763,10.635,2.664,0.304933441,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.658687885,-1.23482431,-0.975165391,0.115374741,-2.776704825,-1.191746694,-1.923773565,Bearing_Cage
Bearing_5_Cage__3.binvox,8.611,8.543,1.777,0.130722825,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.652692645,-1.239928112,-0.982462199,0.109821291,-2.779407315,-1.192406794,-1.912135536,Bearing_Cage
Bearing_5_Cage__4.binvox,5.74,5.696,1.778,0.058131781,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.665556896,-1.240233795,-0.985356954,0.109119054,-2.788299342,-1.195628158,-1.909097242,Bearing_Cage
Bearing_5_Cage__5.binvox,6.458,6.407,1.778,0.07356725,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.650222426,-1.235883514,-0.977111251,0.103848993,-2.775689962,-1.205365396,-1.907946213,Bearing_Cage
Bearing_5_Cage__7.binvox,10.763,10.635,2.662,0.304704512,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.657146772,-1.243331858,-0.977745887,0.100990126,-2.785799344,-1.191352309,-1.916450218,Bearing_Cage
Bearing_5_Cage__8.binvox,10.763,10.635,2.662,0.304704512,Polyamid,1100,131.0,10993.86,4730,50,2,1.0,2.0,9460.0,4,"1,19",0.651346436,-1.24905696,-0.971879489,0.102801979,-2.782184756,-1.194401494,-1.911355611,Bearing_Cage
Bearing_5_InnerRing__1.binvox,5.08,5.079,3.969,0.102405439,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.850452499,1.284168794,0.453473126,-0.684347058,0.466469656,-1.309085843,0.536048556,Bearing_InnerRing
Bearing_5_InnerRing__10.binvox,7.62,7.618,7.453,0.432640389,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.862210638,1.279906592,0.455276596,-0.679346286,0.465856441,-1.298156288,0.532958154,Bearing_InnerRing
Bearing_5_InnerRing__3.binvox,6.096,6.096,3.969,0.147492866,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.863133005,1.272807329,0.452463144,-0.681488866,0.450519231,-1.305629202,0.538423475,Bearing_InnerRing
Bearing_5_InnerRing__4.binvox,4.064,4.064,3.969,0.065552385,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.858465436,1.276029177,0.451941591,-0.682417272,0.456757175,-1.294379166,0.536083852,Bearing_InnerRing
Bearing_5_InnerRing__5.binvox,4.572,4.571,3.969,0.082946591,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.86271385,1.284790095,0.445650818,-0.68341649,0.453073514,-1.294188002,0.531761602,Bearing_InnerRing
Bearing_5_InnerRing__7.binvox,7.62,7.619,7.453,0.432697181,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.853845075,1.275145712,0.457687685,-0.679242085,0.463356034,-1.308669607,0.529487617,Bearing_InnerRing
Bearing_5_InnerRing__8.binvox,7.62,7.619,7.453,0.432697181,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.854363912,1.271619058,0.441011108,-0.685496521,0.461408979,-1.305294372,0.533390775,Bearing_InnerRing
Bearing_5_OuterRing__1.binvox,9.525,9.522,3.969,0.359976591,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.849006043,1.27043093,0.442537228,-0.692621856,0.454011957,-1.29668173,0.526577476,Bearing_OuterRing
Bearing_5_OuterRing__10.binvox,19.856,19.856,7.453,2.938425265,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.852960951,1.270932597,0.453701235,-0.678380612,0.464240967,-1.295925947,0.525651213,Bearing_OuterRing
Bearing_5_OuterRing__3.binvox,11.43,11.426,3.969,0.518348145,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.855152853,1.276147052,0.455915689,-0.680365051,0.452840147,-1.296950255,0.51964034,Bearing_OuterRing
Bearing_5_OuterRing__4.binvox,7.62,7.617,3.969,0.230366872,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.862907414,1.274486481,0.439089101,-0.680823147,0.448113925,-1.306323182,0.537021684,Bearing_OuterRing
Bearing_5_OuterRing__5.binvox,8.572,8.572,3.969,0.291638881,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.85304585,1.278447291,0.439373869,-0.683074276,0.45039058,-1.292967901,0.523067855,Bearing_OuterRing
Bearing_5_OuterRing__7.binvox,14.288,14.288,7.453,1.521507174,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.862819185,1.287985212,0.446834464,-0.690349674,0.452674521,-1.302425171,0.522622174,Bearing_OuterRing
Bearing_5_OuterRing__8.binvox,14.288,14.288,7.453,1.521507174,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.850192273,1.274214236,0.442716153,-0.686124618,0.459270523,-1.291375126,0.5280198,Bearing_OuterRing
Bearing_5_Seal__1.binvox,8.272,8.271,0.326,0.022304174,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.099369037,-1.901755868,-1.837242336,0.116750813,-3.079035003,-1.292503183,-2.935436892,Bearing_Seal
Bearing_5_Seal__10.binvox,12.409,12.408,0.989,0.152277192,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.106614205,-1.895411198,-1.826520605,0.102042607,-3.064683244,-1.304981694,-2.930126532,Bearing_Seal
Bearing_5_Seal__3.binvox,9.927,9.927,0.325,0.032027232,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.10835718,-1.896368402,-1.842459262,0.105780197,-3.079293352,-1.296607125,-2.932395432,Bearing_Seal
Bearing_5_Seal__4.binvox,6.618,6.618,0.326,0.014278123,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.108454127,-1.906127576,-1.840666182,0.101398853,-3.068595849,-1.305547153,-2.918946898,Bearing_Seal
Bearing_5_Seal__5.binvox,7.445,7.445,0.326,0.018069536,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.100600478,-1.887902718,-1.837987214,0.105697927,-3.067677003,-1.301495487,-2.921152468,Bearing_Seal
Bearing_5_Seal__7.binvox,12.408,12.406,0.789,0.121453648,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.110080266,-1.897791112,-1.825772696,0.101314518,-3.068210381,-1.30432446,-2.935390168,Bearing_Seal
Bearing_5_Seal__8.binvox,12.408,12.406,0.789,0.121453648,Natural rubber,925,120.0,3500.0,3420,100,2,0.2,0.4,1368.0,4,"2,20",1.11214323,-1.900012946,-1.83339305,0.098319019,-3.064382728,-1.291878332,-2.92925861,Bearing_Seal
Bearing_6_Ball__1.binvox,0.557,0.554,0.551,0.000170026,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.867373237,1.104342768,0.3640035,2.00073833,0.457644853,-1.293793019,0.536136378,Bearing_Ball
Bearing_6_Ball__10.binvox,0.557,0.554,0.551,0.000170026,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.852524599,1.115294541,0.363486268,2.011071419,0.454794576,-1.299012992,0.534164824,Bearing_Ball
Bearing_6_Ball__3.binvox,0.669,0.669,0.557,0.000249291,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.864518205,1.116890158,0.364349012,2.010924375,0.465034084,-1.300233599,0.52591814,Bearing_Ball
Bearing_6_Ball__4.binvox,0.446,0.446,0.557,0.000110796,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.848252721,1.108262719,0.353370048,1.998227648,0.461413506,-1.306811618,0.539027337,Bearing_Ball
Bearing_6_Ball__5.binvox,0.501,0.501,0.556,0.000139557,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.857602194,1.106550413,0.364906323,2.010017716,0.459549771,-1.309356392,0.534885236,Bearing_Ball
Bearing_6_Ball__7.binvox,0.557,0.554,0.551,0.000170026,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.854392624,1.119694056,0.363269206,2.014729536,0.46596071,-1.294102495,0.522739586,Bearing_Ball
Bearing_6_Ball__8.binvox,0.557,0.554,0.551,0.000170026,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.850393463,1.114532115,0.36851574,2.00698814,0.453306288,-1.301793282,0.53610775,Bearing_Ball
Bearing_6_InnerRing__1.binvox,1.919,1.92,1.191,0.004388216,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.854755576,1.28866075,0.439696457,-0.695191982,0.458413805,-1.293484609,0.534398311,Bearing_InnerRing
Bearing_6_InnerRing__10.binvox,1.919,1.92,1.191,0.004388216,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.849124615,1.285637199,0.452959792,-0.683481232,0.458749288,-1.301118809,0.533605556,Bearing_InnerRing
Bearing_6_InnerRing__3.binvox,2.305,2.305,1.191,0.006327813,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.852032532,1.28112967,0.444805246,-0.686711949,0.460417996,-1.298737807,0.527896806,Bearing_InnerRing
Bearing_6_InnerRing__4.binvox,1.537,1.536,1.191,0.002811751,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.851438779,1.289254216,0.452416068,-0.695533785,0.452017622,-1.303616512,0.524064543,Bearing_InnerRing
Bearing_6_InnerRing__5.binvox,1.729,1.729,1.191,0.003560424,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.854066739,1.278272872,0.456654,-0.680060064,0.455694767,-1.300046242,0.53492683,Bearing_InnerRing
Bearing_6_InnerRing__7.binvox,1.919,1.92,1.191,0.004388216,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.857421565,1.274791652,0.450534097,-0.691391032,0.456867705,-1.30539977,0.535188888,Bearing_InnerRing
Bearing_6_InnerRing__8.binvox,1.919,1.92,1.191,0.004388216,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.847630688,1.278277908,0.452686462,-0.676374342,0.458284747,-1.292383067,0.533365641,Bearing_InnerRing
Bearing_6_OuterRing__1.binvox,3.173,3.174,1.191,0.011994682,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.865974429,1.287296426,0.439594479,-0.686089458,0.456963355,-1.296998216,0.528971223,Bearing_OuterRing
Bearing_6_OuterRing__10.binvox,3.198,3.199,1.191,0.012184409,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.863023912,1.288648453,0.455396965,-0.685864451,0.459656239,-1.300628133,0.527701844,Bearing_OuterRing
Bearing_6_OuterRing__3.binvox,3.81,3.807,1.191,0.017275062,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.866036559,1.272650228,0.454317294,-0.689203546,0.447618106,-1.297846256,0.525046647,Bearing_OuterRing
Bearing_6_OuterRing__4.binvox,2.538,2.539,1.191,0.007674783,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.866854158,1.284797118,0.444160879,-0.683515445,0.450142013,-1.308529965,0.526728957,Bearing_OuterRing
Bearing_6_OuterRing__5.binvox,2.856,2.857,1.191,0.009718074,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.855696816,1.285298275,0.448873193,-0.677990787,0.46016626,-1.306888779,0.531421064,Bearing_OuterRing
Bearing_6_OuterRing__7.binvox,3.173,3.174,1.191,0.011994682,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.860518453,1.28754913,0.457516983,-0.679044605,0.456232396,-1.293814382,0.52269258,Bearing_OuterRing
Bearing_6_OuterRing__8.binvox,3.398,3.399,1.191,0.013755814,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.848247582,1.282908492,0.448496878,-0.680476487,0.463887019,-1.30700931,0.538963429,Bearing_OuterRing
Bearing_7_Ball__1.binvox,0.691,0.69,0.694,0.000330892,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.867487379,1.110306381,0.354955971,1.996045235,0.448685932,-1.294835189,0.520467191,Bearing_Ball
Bearing_7_Ball__10.binvox,0.691,0.69,0.694,0.000330892,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.848668564,1.109707889,0.35618263,2.008307155,0.450440296,-1.293889964,0.521047837,Bearing_Ball
Bearing_7_Ball__3.binvox,0.832,0.831,0.694,0.000479826,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.84897052,1.104901565,0.354160439,2.013122763,0.452338747,-1.295105971,0.526855727,Bearing_Ball
Bearing_7_Ball__4.binvox,0.555,0.554,0.694,0.000213384,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.857988013,1.114930776,0.353378016,2.011967452,0.449278815,-1.292930369,0.530845888,Bearing_Ball
Bearing_7_Ball__5.binvox,0.624,0.623,0.694,0.000269794,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.861959016,1.105450283,0.350944087,2.006859919,0.451781815,-1.305063665,0.538852077,Bearing_Ball
Bearing_7_Ball__7.binvox,0.691,0.69,0.694,0.000330892,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.850294149,1.10594904,0.359670539,2.013694495,0.451268463,-1.296709732,0.52971141,Bearing_Ball
Bearing_7_Ball__8.binvox,0.691,0.69,0.694,0.000330892,High Carbon steel,7850,120.0,174000.0,4320,4,10,4.5,45.0,194400.0,16,"1,19",-0.84873206,1.111033419,0.364470098,1.996456147,0.460520353,-1.310263697,0.528831225,Bearing_Ball
Bearing_7_InnerRing__1.binvox,2.026,2.026,1.588,0.006518225,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.862003096,1.289667884,0.4466454,-0.694828493,0.46106387,-1.293977029,0.522920143,Bearing_InnerRing
Bearing_7_InnerRing__10.binvox,2.026,2.026,1.588,0.006518225,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.855959318,1.284942932,0.45506977,-0.679336905,0.447859073,-1.30511122,0.531930588,Bearing_InnerRing
Bearing_7_InnerRing__3.binvox,2.428,2.432,1.588,0.009376975,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.867221457,1.287939424,0.456422978,-0.684383739,0.446632557,-1.299800447,0.536265256,Bearing_InnerRing
Bearing_7_InnerRing__4.binvox,1.621,1.621,1.588,0.004172694,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.855344503,1.275647879,0.440189332,-0.691299854,0.462705278,-1.305266992,0.531626928,Bearing_InnerRing
Bearing_7_InnerRing__5.binvox,1.821,1.824,1.588,0.005274548,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.86404475,1.276765061,0.454065429,-0.681132588,0.46596318,-1.293089443,0.530422615,Bearing_InnerRing
Bearing_7_InnerRing__7.binvox,2.026,2.026,1.588,0.006518225,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.86463004,1.280064556,0.456973433,-0.678927344,0.464188241,-1.296468669,0.524457971,Bearing_InnerRing
Bearing_7_InnerRing__8.binvox,2.026,2.026,1.588,0.006518225,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.855630877,1.27791044,0.457353559,-0.676500192,0.458466055,-1.301357679,0.53445685,Bearing_InnerRing
Bearing_7_OuterRing__1.binvox,5.153,5.156,1.588,0.042191362,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.857660586,1.281398286,0.449148907,-0.684580623,0.449767678,-1.300721348,0.53656413,Bearing_OuterRing
Bearing_7_OuterRing__10.binvox,5.153,5.156,1.588,0.042191362,High Carbon steel,7850,120.0,174000.0,4320,4,10,5.5,55.0,237600.0,2,"1,19",-0.853217625,1.284987693,0.442941779,-0.681770692,0.452671432,-1.309467941,0.532080097,Bearing_OuterRing
