sample_id,filename,supplier,Capacity,Time,Cost,Tolerance
370,Caster_3_Wheel__8.binvox,5,2,2.69054681,5481.987365,160
371,Caster_4_Bolt__1.binvox,3,4,15.60324639,65805.94376,4
372,Caster_4_Bolt__10.binvox,3,4,15.14351868,67909.55775,4
373,Caster_4_Bolt__3.binvox,3,4,14.48927832,67215.0217,4
374,Caster_4_Bolt__4.binvox,3,4,15.5396431,63421.78567,4
375,Caster_4_Bolt__5.binvox,3,4,15.00142603,64011.12425,4
376,Caster_4_Bolt__7.binvox,3,4,15.48486178,66551.63207,4
377,Caster_4_Bolt__8.binvox,3,4,15.72263543,62227.27846,4
378,Caster_4_Fork__1.binvox,6,2,1.965443594,8288.308683,50
379,Caster_4_Fork__10.binvox,6,2,1.969562597,8742.582651,50
380,Caster_4_Fork__3.binvox,6,2,2.069723422,9051.789152,50
381,Caster_4_Fork__4.binvox,6,2,2.030380388,8687.1182,50
382,Caster_4_Fork__5.binvox,6,2,2.063816338,8824.081964,50
383,Caster_4_Fork__7.binvox,6,2,1.959787983,8261.790054,50
384,Caster_4_Fork__8.binvox,6,2,2.023804422,8612.873889,50
385,Caster_4_Nut__1.binvox,3,4,14.55948734,63570.44205,4
386,Caster_4_Nut__10.binvox,3,4,15.13992342,63718.1123,4
387,Caster_4_Nut__3.binvox,3,4,15.00321333,64683.29962,4
388,Caster_4_Nut__4.binvox,3,4,15.65032807,63930.34164,4
389,Caster_4_Nut__5.binvox,3,4,15.38324663,67001.1427,4
390,Caster_4_Nut__7.binvox,3,4,15.04805075,61637.24445,4
391,Caster_4_Nut__8.binvox,3,4,14.88082633,63303.55069,4
392,Caster_4_WheelRubber__1.binvox,2,2,0.406002325,1311.199519,100
393,Caster_4_WheelRubber__10.binvox,2,2,0.40331603,1358.722905,100
394,Caster_4_WheelRubber__3.binvox,2,2,0.398435507,1343.907806,100
395,Caster_4_WheelRubber__4.binvox,2,2,0.389190859,1307.707357,100
396,Caster_4_WheelRubber__5.binvox,2,2,0.399877659,1328.664053,100
397,Caster_4_WheelRubber__7.binvox,2,2,0.404491311,1301.119684,100
398,Caster_4_WheelRubber__8.binvox,2,2,0.41981181,1311.546906,100
399,Caster_4_Wheel__1.binvox,5,2,2.548468138,5206.284222,160
400,Caster_4_Wheel__10.binvox,5,2,2.627195674,5630.493365,160
401,Caster_4_Wheel__3.binvox,5,2,2.727146764,5219.11346,160
402,Caster_4_Wheel__4.binvox,5,2,2.594016406,5671.189313,160
403,Caster_4_Wheel__5.binvox,5,2,2.527987915,5162.251746,160
404,Caster_4_Wheel__7.binvox,5,2,2.592532501,5287.530238,160
405,Caster_4_Wheel__8.binvox,5,2,2.564508715,5504.39529,160
406,Caster_5_Bolt__1.binvox,3,4,15.26032567,66233.8365,4
407,Caster_5_Bolt__10.binvox,3,4,15.07966742,66904.97742,4
408,Caster_5_Bolt__3.binvox,3,4,14.72763541,67202.24384,4
409,Caster_5_Bolt__4.binvox,3,4,15.37262919,61935.81518,4
410,Caster_5_Bolt__5.binvox,3,4,14.43104524,62408.40312,4
411,Caster_5_Bolt__7.binvox,3,4,14.83874266,61688.60843,4
412,Caster_5_Bolt__8.binvox,3,4,14.93984638,67414.34223,4
413,Caster_5_Fork__1.binvox,6,2,2.092596168,8746.672073,50
414,Caster_5_Fork__10.binvox,6,2,2.021641538,8968.678562,50
415,Caster_5_Fork__3.binvox,6,2,2.050578624,9046.511532,50
416,Caster_5_Fork__4.binvox,6,2,2.062464455,8231.992281,50
417,Caster_5_Fork__5.binvox,6,2,1.985353147,8705.789658,50
418,Caster_5_Fork__7.binvox,6,2,1.925970618,8359.983811,50
419,Caster_5_Fork__8.binvox,6,2,2.020578159,8905.28706,50
420,Caster_5_Nut__1.binvox,3,4,14.39285572,61760.02179,4
421,Caster_5_Nut__10.binvox,3,4,14.84991929,67905.10674,4
422,Caster_5_Nut__3.binvox,3,4,14.5146869,65792.05945,4
423,Caster_5_Nut__4.binvox,3,4,15.56240813,65241.51759,4
424,Caster_5_Nut__5.binvox,3,4,15.73262892,65874.30032,4
425,Caster_5_Nut__7.binvox,3,4,15.6097957,62996.42026,4
426,Caster_5_Nut__8.binvox,3,4,15.28498102,64466.03257,4
427,Caster_5_Wheel__1.binvox,5,2,2.610502763,5194.842564,160
428,Caster_5_Wheel__10.binvox,5,2,2.60926247,5593.792083,160
429,Caster_5_Wheel__3.binvox,5,2,2.719561822,5422.284602,160
430,Caster_5_Wheel__4.binvox,5,2,2.694643772,5500.30579,160
431,Caster_5_Wheel__5.binvox,5,2,2.724385151,5536.343035,160
432,Caster_5_Wheel__7.binvox,5,2,2.655530725,5221.61983,160
433,Caster_5_Wheel__8.binvox,5,2,2.717659136,5277.991883,160
434,Caster_6_Bolt__1.binvox,3,4,14.77399912,63019.11159,4
435,Caster_6_Bolt__10.binvox,3,4,15.34504413,65742.90987,4
436,Caster_6_Bolt__3.binvox,3,4,14.58548871,64895.22315,4
437,Caster_6_Bolt__4.binvox,3,4,15.70131228,67804.65456,4
438,Caster_6_Bolt__5.binvox,3,4,15.15497599,64303.36326,4
439,Caster_6_Bolt__7.binvox,3,4,15.74260147,66781.52896,4
440,Caster_6_Bolt__8.binvox,3,4,14.54332511,65999.04908,4
441,Caster_6_Fork__1.binvox,6,2,1.96525454,8790.459551,50
442,Caster_6_Fork__10.binvox,6,2,1.98118026,8736.829694,50
443,Caster_6_Fork__3.binvox,6,2,1.908938619,8268.398575,50
444,Caster_6_Fork__4.binvox,6,2,2.022063598,8718.162144,50
445,Caster_6_Fork__5.binvox,6,2,1.958575624,8573.31446,50
446,Caster_6_Fork__7.binvox,6,2,1.924986489,8858.388483,50
447,Caster_6_Fork__8.binvox,6,2,2.049732757,8883.619053,50
448,Caster_6_Nut__1.binvox,3,4,15.26087172,67576.45034,4
449,Caster_6_Nut__10.binvox,3,4,15.70220449,66843.12613,4
450,Caster_6_Nut__3.binvox,3,4,14.34368702,62713.5544,4
451,Caster_6_Nut__4.binvox,3,4,15.72002921,67196.35248,4
452,Caster_6_Nut__5.binvox,3,4,14.9957475,65772.64533,4
453,Caster_6_Nut__7.binvox,3,4,15.68111272,65979.79273,4
454,Caster_6_Nut__8.binvox,3,4,14.32994972,64202.14965,4
455,Caster_6_TopPlate__1.binvox,5,2,7.147869354,30331.53081,50
456,Caster_6_TopPlate__10.binvox,5,2,7.261254022,31799.05403,50
457,Caster_6_TopPlate__3.binvox,5,2,7.109801074,30372.28584,50
458,Caster_6_TopPlate__4.binvox,5,2,7.402059405,32014.16139,50
459,Caster_6_TopPlate__5.binvox,5,2,7.641499456,32127.49721,50
460,Caster_6_TopPlate__7.binvox,5,2,7.395224515,32990.86024,50
461,Caster_6_TopPlate__8.binvox,5,2,7.57393056,31113.42697,50
462,Caster_6_Wheel__1.binvox,5,2,2.540530262,5560.673202,160
463,Caster_6_Wheel__10.binvox,5,2,2.660394099,5433.928789,160
464,Caster_6_Wheel__3.binvox,5,2,2.56026767,5545.412231,160
465,Caster_6_Wheel__4.binvox,5,2,2.570887716,5482.292236,160
466,Caster_6_Wheel__5.binvox,5,2,2.780132513,5498.700033,160
467,Caster_6_Wheel__7.binvox,5,2,2.632876048,5228.467519,160
468,Caster_6_Wheel__8.binvox,5,2,2.542364214,5204.022193,160
469,Caster_7_Bolt__1.binvox,3,4,15.29650926,63096.55898,4
470,Caster_7_Bolt__10.binvox,3,4,15.11827107,64350.35691,4
471,Caster_7_Bolt__3.binvox,3,4,14.9382194,63118.8224,4
472,Caster_7_Bolt__4.binvox,3,4,15.17385913,62137.61448,4
473,Caster_7_Bolt__5.binvox,3,4,14.44795884,65982.5534,4
474,Caster_7_Bolt__7.binvox,3,4,15.27444314,67661.36162,4
475,Caster_7_Bolt__8.binvox,3,4,14.36153249,66707.5188,4
476,Caster_7_Fork__1.binvox,6,2,1.954354221,8809.418284,50
477,Caster_7_Fork__10.binvox,6,2,1.922834538,8773.074717,50
478,Caster_7_Fork__3.binvox,6,2,1.996944289,8504.828544,50
479,Caster_7_Fork__4.binvox,6,2,1.963379108,8730.684524,50
480,Caster_7_Fork__5.binvox,6,2,2.075831326,8865.384647,50
481,Caster_7_Fork__7.binvox,6,2,1.908914043,8706.851046,50
482,Caster_7_Fork__8.binvox,6,2,1.91757056,9042.001853,50
483,Caster_7_Nut__1.binvox,3,4,15.4448118,65124.96469,4
484,Caster_7_Nut__10.binvox,3,4,14.99525029,62913.48628,4
485,Caster_7_Nut__3.binvox,3,4,15.51313949,62759.20451,4
486,Caster_7_Nut__4.binvox,3,4,14.65065014,62715.35819,4
487,Caster_7_Nut__5.binvox,3,4,14.72271936,61782.72296,4
488,Caster_7_Nut__7.binvox,3,4,14.35742041,62817.9287,4
489,Caster_7_Nut__8.binvox,3,4,15.31592047,65374.62678,4
490,Caster_7_TopPlate__1.binvox,5,2,7.095709109,32293.64286,50
491,Caster_7_TopPlate__10.binvox,5,2,7.236025781,32895.21337,50
492,Caster_7_TopPlate__3.binvox,5,2,7.181941962,30821.39404,50
493,Caster_7_TopPlate__4.binvox,5,2,7.610288241,32196.74753,50
494,Caster_7_TopPlate__5.binvox,5,2,7.59563797,33126.79444,50
495,Caster_7_TopPlate__7.binvox,5,2,7.037993782,32042.6947,50
496,Caster_7_TopPlate__8.binvox,5,2,7.243454936,31419.73368,50
497,Caster_7_Wheel__1.binvox,5,2,2.64536709,5533.778623,160
498,Caster_7_Wheel__10.binvox,5,2,2.713958234,5517.866555,160
499,Caster_7_Wheel__3.binvox,5,2,2.615306703,5337.476135,160
500,Caster_7_Wheel__4.binvox,5,2,2.546694936,5627.602259,160
501,Caster_7_Wheel__5.binvox,5,2,2.672436278,5498.399895,160
502,Caster_7_Wheel__7.binvox,5,2,2.564705817,5438.380525,160
503,Caster_7_Wheel__8.binvox,5,2,2.660814502,5619.121163,160
504,Caster_8_Bolt__1.binvox,3,4,14.69188569,64383.67376,4
505,Caster_8_Bolt__10.binvox,3,4,14.85275594,65000.62166,4
506,Caster_8_Bolt__3.binvox,3,4,15.39276831,61865.20311,4
507,Caster_8_Bolt__4.binvox,3,4,14.36609812,67675.46597,4
508,Caster_8_Bolt__5.binvox,3,4,14.8198896,66797.94494,4
509,Caster_8_Bolt__7.binvox,3,4,14.60658607,64730.4653,4
510,Caster_8_Bolt__8.binvox,3,4,14.53197767,67293.62783,4
511,Caster_8_Fork__1.binvox,6,2,2.076701003,8634.464293,50
512,Caster_8_Fork__10.binvox,6,2,1.926589504,8717.72215,50
513,Caster_8_Fork__3.binvox,6,2,2.085763124,8981.661961,50
514,Caster_8_Fork__4.binvox,6,2,2.064540941,8889.352065,50
515,Caster_8_Fork__5.binvox,6,2,2.063665617,9053.147891,50
516,Caster_8_Fork__7.binvox,6,2,1.96346323,8629.881471,50
517,Caster_8_Fork__8.binvox,6,2,2.031930933,9034.023015,50
518,Caster_8_Nut__1.binvox,3,4,15.15703413,63580.95416,4
519,Caster_8_Nut__10.binvox,3,4,14.97825917,65173.07743,4
520,Caster_8_Nut__3.binvox,3,4,14.68906393,64843.30647,4
521,Caster_8_Nut__4.binvox,3,4,14.51895074,63068.5752,4
522,Caster_8_Nut__5.binvox,3,4,15.72174145,62490.86709,4
523,Caster_8_Nut__7.binvox,3,4,15.37624353,63591.51091,4
524,Caster_8_Nut__8.binvox,3,4,14.62763825,67413.85661,4
525,Caster_8_TopPlate__1.binvox,5,2,7.26520273,31447.62656,50
526,Caster_8_TopPlate__10.binvox,5,2,7.299358936,32520.94741,50
527,Caster_8_TopPlate__3.binvox,5,2,7.172489597,31125.62378,50
528,Caster_8_TopPlate__4.binvox,5,2,7.105823286,31492.51366,50
529,Caster_8_TopPlate__5.binvox,5,2,7.053963299,30314.70596,50
530,Caster_8_TopPlate__7.binvox,5,2,6.990249526,32450.39383,50
531,Caster_8_TopPlate__8.binvox,5,2,7.349888242,30604.87654,50
532,Caster_8_Wheel__1.binvox,5,2,2.59368834,5306.935287,160
533,Caster_8_Wheel__10.binvox,5,2,2.588587578,5211.614993,160
534,Caster_8_Wheel__3.binvox,5,2,2.758730982,5174.963741,160
535,Caster_8_Wheel__4.binvox,5,2,2.713884764,5374.850607,160
536,Caster_8_Wheel__5.binvox,5,2,2.586766667,5316.962869,160
537,Caster_8_Wheel__7.binvox,5,2,2.735036947,5319.952725,160
538,Caster_8_Wheel__8.binvox,5,2,2.728158356,5494.035453,160
539,Caster_9_Bolt__1.binvox,3,4,15.24558008,66572.40619,4
540,Caster_9_Bolt__10.binvox,3,4,14.86853751,63426.18473,4
541,Caster_9_Bolt__3.binvox,3,4,14.53913852,67137.91458,4
542,Caster_9_Bolt__4.binvox,3,4,15.41505531,62089.81098,4
543,Caster_9_Bolt__5.binvox,3,4,15.18988494,67742.17997,4
544,Caster_9_Bolt__7.binvox,3,4,14.51419519,67114.89828,4
545,Caster_9_Bolt__8.binvox,3,4,14.75537061,62888.85742,4
546,Caster_9_Fork__1.binvox,6,2,2.028378575,8418.221447,50
547,Caster_9_Fork__10.binvox,6,2,2.070056259,8539.080865,50
548,Caster_9_Fork__3.binvox,6,2,2.073990502,8225.551427,50
549,Caster_9_Fork__4.binvox,6,2,1.901695598,8731.351007,50
550,Caster_9_Fork__5.binvox,6,2,1.961081775,8303.130333,50
551,Caster_9_Fork__7.binvox,6,2,2.01696421,8883.382287,50
552,Caster_9_Fork__8.binvox,6,2,2.029955845,8770.469039,50
553,Caster_9_Nut__1.binvox,3,4,15.68148108,66229.09543,4
554,Caster_9_Nut__10.binvox,3,4,14.70209076,63980.04475,4
555,Caster_9_Nut__3.binvox,3,4,14.32984516,67066.27445,4
556,Caster_9_Nut__4.binvox,3,4,15.2689246,65400.39035,4
557,Caster_9_Nut__5.binvox,3,4,15.07660054,62256.29189,4
558,Caster_9_Nut__7.binvox,3,4,14.64501137,65069.78291,4
559,Caster_9_Nut__8.binvox,3,4,14.52117645,63494.21145,4
560,Caster_9_TopPlate__1.binvox,5,2,7.05214841,31410.23633,50
561,Caster_9_TopPlate__10.binvox,5,2,7.199783075,32071.04484,50
562,Caster_9_TopPlate__3.binvox,5,2,7.346759302,31542.74,50
563,Caster_9_TopPlate__4.binvox,5,2,7.476461952,31514.32205,50
564,Caster_9_TopPlate__5.binvox,5,2,7.248013978,30282.45925,50
565,Caster_9_TopPlate__7.binvox,5,2,7.551949067,31134.34222,50
566,Caster_9_TopPlate__8.binvox,5,2,7.483503418,32006.86904,50
567,Caster_9_Wheel__1.binvox,5,2,2.570957176,5266.87313,160
568,Caster_9_Wheel__10.binvox,5,2,2.583686586,5364.326211,160
569,Caster_9_Wheel__3.binvox,5,2,2.690783971,5358.385481,160
570,Caster_9_Wheel__4.binvox,5,2,2.764051927,5369.634956,160
571,Caster_9_Wheel__5.binvox,5,2,2.765155794,5539.523796,160
572,Caster_9_Wheel__7.binvox,5,2,2.769307816,5484.356664,160
573,Caster_9_Wheel__8.binvox,5,2,2.570710349,5680.727784,160
574,Clamp_10_Frame__1.binvox,5,2,7.216460303,28353.18727,80
575,Clamp_10_Pad__1.binvox,3,2,3.732853804,12134.18098,100
576,Clamp_10_PinScrew__1.binvox,3,2,15.53499786,61975.35521,4
577,Clamp_11_Frame__1.binvox,5,2,7.452282338,26861.65291,80
578,Clamp_11_Handle__1.binvox,3,2,3.544189138,13327.6844,80
579,Clamp_11_Pad__1.binvox,3,2,3.698681823,12246.82025,100
580,Clamp_11_PinScrew__1.binvox,3,2,14.75232673,66885.79803,4
581,Clamp_12_Frame__1.binvox,5,2,7.286737862,28699.52334,80
582,Clamp_12_Handle__1.binvox,3,2,3.644872029,14125.03176,80
583,Clamp_12_Pad__1.binvox,3,2,3.756909587,12097.2451,100
584,Clamp_12_PinScrew__1.binvox,3,2,15.49877972,64998.58043,4
585,Clamp_13_Frame__1.binvox,5,2,7.620283063,26474.25763,80
586,Clamp_13_Handle__1.binvox,3,2,3.729293199,14267.62556,80
587,Clamp_13_Pad__1.binvox,3,2,3.494737836,12368.80992,100
588,Clamp_13_PinScrew__1.binvox,3,2,15.63527657,62247.07994,4
589,Clamp_15_Frame__1.binvox,5,2,7.575479058,28752.16519,80
590,Clamp_15_Handle__1.binvox,3,2,3.736172038,13755.90201,80
591,Clamp_15_Pad__1.binvox,3,2,3.556080196,12988.78645,100
592,Clamp_15_PinScrew__1.binvox,3,2,15.55583766,67480.32887,4
593,Clamp_16_Frame__1.binvox,5,2,7.364440878,28400.71887,80
594,Clamp_16_Handle__1.binvox,3,2,3.597237048,13758.81911,80
595,Clamp_16_Pad__1.binvox,3,2,3.494292929,12254.02249,100
596,Clamp_16_PinScrew__1.binvox,3,2,15.27140381,67273.89382,4
597,Clamp_17_Frame__1.binvox,5,2,6.968201241,27389.49425,80
598,Clamp_17_Handle__1.binvox,3,2,3.531687297,13208.04912,80
599,Clamp_17_Pad__1.binvox,3,2,3.815976576,12887.26039,100
600,Clamp_17_PinScrew__1.binvox,3,2,15.43009488,65772.08201,4
601,Clamp_18_Frame__1.binvox,5,2,7.361173842,28517.28919,80
602,Clamp_18_Handle__1.binvox,3,2,3.710773405,14432.328,80
603,Clamp_18_Pad__1.binvox,3,2,3.736791359,12966.89922,100
604,Clamp_18_PinScrew__1.binvox,3,2,14.84700327,67769.4943,4
605,Clamp_1_Frame__2.binvox,5,2,7.206513585,27238.88211,80
606,Clamp_1_Frame__3.binvox,5,2,7.074630617,28595.20548,80
607,Clamp_1_Frame__4.binvox,5,2,7.426362333,28166.92972,80
608,Clamp_1_Frame__5.binvox,5,2,7.278387547,28572.31057,80
609,Clamp_1_Frame__7.binvox,5,2,7.423323925,28086.57519,80
610,Clamp_1_Frame__9.binvox,5,2,7.615961138,27946.88861,80
611,Clamp_1_Handle__2.binvox,3,2,3.71878767,13274.82836,80
612,Clamp_1_Handle__3.binvox,3,2,3.600382006,13274.89496,80
613,Clamp_1_Handle__4.binvox,3,2,3.494696772,13885.8474,80
614,Clamp_1_Handle__5.binvox,3,2,3.709569647,13834.18974,80
615,Clamp_1_Handle__7.binvox,3,2,3.753142464,14449.73551,80
616,Clamp_1_Handle__9.binvox,3,2,3.574036613,13940.70939,80
617,Clamp_1_Pad__2.binvox,3,2,3.711120587,12098.55661,100
618,Clamp_1_Pad__3.binvox,3,2,3.668803504,12729.63994,100
619,Clamp_1_Pad__4.binvox,3,2,3.723525264,12733.89346,100
620,Clamp_1_Pad__5.binvox,3,2,3.685357718,12893.93561,100
621,Clamp_1_Pad__7.binvox,3,2,3.775233432,12288.87169,100
622,Clamp_1_Pad__9.binvox,3,2,3.54117299,12158.01591,100
623,Clamp_1_PinScrew__2.binvox,3,2,14.53155035,65246.20057,4
624,Clamp_1_PinScrew__3.binvox,3,2,14.49516726,63831.75018,4
625,Clamp_1_PinScrew__4.binvox,3,2,14.80165354,64733.5813,4
626,Clamp_1_PinScrew__5.binvox,3,2,15.20311095,66710.52581,4
627,Clamp_1_PinScrew__7.binvox,3,2,14.82797365,66076.9603,4
628,Clamp_1_PinScrew__9.binvox,3,2,14.3057638,64296.51185,4
629,Clamp_20_Frame__1.binvox,5,2,7.31288332,28795.17282,80
630,Clamp_20_Handle__1.binvox,3,2,3.65974429,13509.35563,80
631,Clamp_20_Pad__1.binvox,3,2,3.489136776,12809.99918,100
632,Clamp_20_PinScrew__1.binvox,3,2,14.59300092,64422.91372,4
633,Clamp_2_Frame__2.binvox,5,2,7.447138885,27370.08783,80
634,Clamp_2_Frame__3.binvox,5,2,6.980653776,27990.46263,80
635,Clamp_2_Frame__4.binvox,5,2,7.540519971,27071.4552,80
636,Clamp_2_Frame__5.binvox,5,2,7.437699677,27498.61022,80
637,Clamp_2_Frame__7.binvox,5,2,7.523859516,28063.17495,80
638,Clamp_2_Frame__9.binvox,5,2,7.475674403,28164.44999,80
639,Clamp_2_Handle__2.binvox,3,2,3.713810516,13403.5937,80
640,Clamp_2_Handle__3.binvox,3,2,3.621210707,14026.91031,80
641,Clamp_2_Handle__4.binvox,3,2,3.83761918,13414.13842,80
642,Clamp_2_Handle__5.binvox,3,2,3.840103861,13335.11677,80
643,Clamp_2_Handle__7.binvox,3,2,3.672845904,13401.22556,80
644,Clamp_2_Handle__9.binvox,3,2,3.587186379,14277.1399,80
645,Clamp_2_Pad__2.binvox,3,2,3.824571248,12066.24486,100
646,Clamp_2_Pad__3.binvox,3,2,3.837144295,12789.00322,100
647,Clamp_2_Pad__4.binvox,3,2,3.690075297,13076.3565,100
648,Clamp_2_Pad__5.binvox,3,2,3.565951735,12159.96982,100
649,Clamp_2_Pad__7.binvox,3,2,3.712450805,12288.2049,100
650,Clamp_2_Pad__9.binvox,3,2,3.711927952,12046.40555,100
651,Clamp_2_PinScrew__2.binvox,3,2,14.75237619,64360.30411,4
652,Clamp_2_PinScrew__3.binvox,3,2,15.01619613,64739.0588,4
653,Clamp_2_PinScrew__4.binvox,3,2,14.3296871,65530.19879,4
654,Clamp_2_PinScrew__5.binvox,3,2,14.35648414,64814.05238,4
655,Clamp_2_PinScrew__7.binvox,3,2,14.3648328,63865.96526,4
656,Clamp_2_PinScrew__9.binvox,3,2,15.17187775,65547.87645,4
657,Clamp_3_Frame__2.binvox,5,2,7.351997443,27570.01134,80
658,Clamp_3_Frame__3.binvox,5,2,7.682835884,28064.92795,80
659,Clamp_3_Frame__4.binvox,5,2,6.983976248,27850.68845,80
660,Clamp_3_Frame__5.binvox,5,2,7.011430645,28123.5989,80
661,Clamp_3_Frame__7.binvox,5,2,7.639370663,28442.6286,80
662,Clamp_3_Frame__9.binvox,5,2,7.162800636,27723.04692,80
663,Clamp_3_Handle__2.binvox,3,2,3.671170314,14139.1581,80
664,Clamp_3_Handle__3.binvox,3,2,3.73087687,13531.28101,80
665,Clamp_3_Handle__4.binvox,3,2,3.653997649,14111.59748,80
666,Clamp_3_Handle__5.binvox,3,2,3.738866808,14421.22366,80
667,Clamp_3_Handle__7.binvox,3,2,3.673630878,13582.18651,80
668,Clamp_3_Handle__9.binvox,3,2,3.787724827,13517.10719,80
669,Clamp_3_Pad__2.binvox,3,2,3.635834394,11979.30051,100
670,Clamp_3_Pad__3.binvox,3,2,3.706939516,12563.50721,100
671,Clamp_3_Pad__4.binvox,3,2,3.763313841,12096.72417,100
672,Clamp_3_Pad__5.binvox,3,2,3.549129001,12770.88954,100
673,Clamp_3_Pad__7.binvox,3,2,3.561236437,12649.90642,100
674,Clamp_3_Pad__9.binvox,3,2,3.842876388,12323.47264,100
675,Clamp_3_PinScrew__2.binvox,3,2,15.51691824,65276.26098,4
676,Clamp_3_PinScrew__3.binvox,3,2,14.9450062,67133.12274,4
677,Clamp_3_PinScrew__4.binvox,3,2,14.54158967,66979.40985,4
678,Clamp_3_PinScrew__5.binvox,3,2,14.98669965,63638.2864,4
679,Clamp_3_PinScrew__7.binvox,3,2,14.90186321,63349.44593,4
680,Clamp_3_PinScrew__9.binvox,3,2,14.78206997,63634.49125,4
681,Clamp_4_Frame__2.binvox,5,2,7.348370173,28196.42812,80
682,Clamp_4_Frame__3.binvox,5,2,7.445132789,28365.28051,80
683,Clamp_4_Frame__4.binvox,5,2,7.661798796,28374.21759,80
684,Clamp_4_Frame__5.binvox,5,2,7.660077918,28072.00965,80
685,Clamp_4_Frame__7.binvox,5,2,7.404291041,26914.37237,80
686,Clamp_4_Frame__9.binvox,5,2,7.62715533,27331.88152,80
687,Clamp_4_PinScrew__2.binvox,3,2,15.48780135,62198.11384,4
688,Clamp_4_PinScrew__3.binvox,3,2,14.41914056,63558.58872,4
689,Clamp_4_PinScrew__4.binvox,3,2,14.43813784,63186.77216,4
690,Clamp_4_PinScrew__5.binvox,3,2,14.80608267,64322.65116,4
691,Clamp_4_PinScrew__7.binvox,3,2,15.07147444,66917.58434,4
692,Clamp_4_PinScrew__9.binvox,3,2,14.75065548,68024.04911,4
693,Clamp_5_Frame__2.binvox,5,2,7.220812774,26670.04957,80
694,Clamp_5_Frame__3.binvox,5,2,7.523463388,26489.71173,80
695,Clamp_5_Frame__4.binvox,5,2,7.208907757,28277.94749,80
696,Clamp_5_Frame__5.binvox,5,2,6.973167791,26433.71374,80
697,Clamp_5_Frame__7.binvox,5,2,7.259884438,26906.37419,80
698,Clamp_5_Frame__9.binvox,5,2,6.959276498,27076.62066,80
699,Clamp_5_Handle__2.binvox,3,2,3.487464825,14382.98067,80
700,Clamp_5_Handle__3.binvox,3,2,3.605394384,14433.30425,80
701,Clamp_5_Handle__4.binvox,3,2,3.759139458,13284.04915,80
702,Clamp_5_Handle__5.binvox,3,2,3.8367807,14510.33587,80
703,Clamp_5_Handle__7.binvox,3,2,3.616223262,13498.99993,80
704,Clamp_5_Handle__9.binvox,3,2,3.724315684,14096.59311,80
705,Clamp_5_Pad__2.binvox,3,2,3.661474272,12245.27823,100
706,Clamp_5_Pad__3.binvox,3,2,3.691914353,13108.31381,100
707,Clamp_5_Pad__4.binvox,3,2,3.502335103,12359.35717,100
708,Clamp_5_Pad__5.binvox,3,2,3.635175324,12518.72659,100
709,Clamp_5_Pad__7.binvox,3,2,3.816270801,12196.92269,100
710,Clamp_5_Pad__9.binvox,3,2,3.71277626,13016.84127,100
711,Clamp_5_PinScrew__2.binvox,3,2,14.47756047,63097.85207,4
712,Clamp_5_PinScrew__3.binvox,3,2,15.48121964,67753.81603,4
713,Clamp_5_PinScrew__4.binvox,3,2,14.73194132,63274.90409,4
714,Clamp_5_PinScrew__5.binvox,3,2,14.50015859,67819.73324,4
715,Clamp_5_PinScrew__7.binvox,3,2,15.39628564,65087.20483,4
716,Clamp_5_PinScrew__9.binvox,3,2,14.82753931,66991.72349,4
717,Clamp_6_Frame__1.binvox,5,2,7.152137046,26979.44821,80
718,Clamp_6_Pad__1.binvox,3,2,3.795742771,12943.23321,100
719,Clamp_6_PinScrew__1.binvox,3,2,15.10995075,64005.77598,4
720,Clamp_7_Frame__1.binvox,5,2,7.644972244,26722.35566,80
721,Clamp_7_PinScrew__1.binvox,3,2,15.21934069,64697.34446,4
722,Clamp_8_Frame__1.binvox,5,2,7.591992571,28111.74813,80
723,Clamp_8_Handle__1.binvox,3,2,3.561759696,14358.81679,80
724,Clamp_8_Pad__1.binvox,3,2,3.627923514,12790.69462,100
725,Clamp_8_PinScrew__1.binvox,3,2,14.54358871,67391.75121,4
726,Hinge_10_LeafLeft__1.binvox,6,2,3.685104366,14276.24105,80
727,Hinge_10_LeafLeft__10.binvox,6,2,3.72260548,13422.11796,80
728,Hinge_10_LeafLeft__3.binvox,6,2,3.765816654,13935.84116,80
729,Hinge_10_LeafLeft__4.binvox,6,2,3.738844291,14107.15909,80
730,Hinge_10_LeafLeft__5.binvox,6,2,3.829652748,14245.90693,80
731,Hinge_10_LeafLeft__7.binvox,6,2,3.656556467,13244.43199,80
732,Hinge_10_LeafLeft__8.binvox,6,2,3.752794787,14426.2762,80
733,Hinge_10_LeafRight__1.binvox,6,2,3.554600888,13417.22477,80
734,Hinge_10_LeafRight__10.binvox,6,2,3.745371868,14417.615,80
735,Hinge_10_LeafRight__3.binvox,6,2,3.833361941,13593.55142,80
736,Hinge_10_LeafRight__4.binvox,6,2,3.532405044,13554.95162,80
737,Hinge_10_LeafRight__5.binvox,6,2,3.673506232,13873.63691,80
738,Hinge_10_LeafRight__7.binvox,6,2,3.782219957,13844.7412,80
739,Hinge_10_LeafRight__8.binvox,6,2,3.590817562,13632.53805,80
740,Hinge_10_Pin__1.binvox,3,2,1.939066087,7689.706876,80
741,Hinge_10_Pin__10.binvox,3,2,2.01457122,7871.487565,80
742,Hinge_10_Pin__3.binvox,3,2,2.090418935,7225.416794,80
743,Hinge_10_Pin__4.binvox,3,2,1.988614988,7906.272348,80
